,char_count,word_count,sentence_count,avg_sentence_len,spelling_errors,long_word,exc_count,que_count,comma_count,stopwords_num,sat_num,unigram,bigrams,trigrams,noun_count,adj_count,adv_count,verb_count,fw_count,neg_sentiment,neu_sentiment,pos_sentiment,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog
1010,1421.0,285.0,15.0,19.0,20,46,0,0,6,115,3,126,250,272,60,19,15,70,70,1.077,10.779999999999998,3.143,364,71.04,11.1,7.6,8.7,8.5,6.64,35,6.416666666666667,14.287470817120624
1011,1423.0,294.0,16.0,18.375,8,39,0,0,14,122,4,139,263,284,62,21,14,62,62,1.721,13.082999999999998,1.196,360,72.16,10.0,7.2,8.87,8.0,6.96,41,6.0,14.80625
1012,2050.0,414.0,19.0,21.789473684210527,16,67,0,1,22,149,1,197,366,396,107,25,20,75,75,1.27,15.732000000000003,1.998,511,69.31,11.3,8.3,10.15,10.3,7.08,57,9.0,15.888715083798884
1013,2078.0,422.0,18.0,23.444444444444443,43,66,0,2,10,192,6,165,333,389,76,19,32,87,87,1.849,15.378,0.773,519,66.88,11.6,9.2,8.59,10.2,6.3,39,8.5,14.574488188976378
1014,3301.0,691.0,46.0,15.021739130434783,40,103,0,2,19,280,6,248,580,656,162,37,22,127,127,0.726,38.163000000000004,7.111000000000001,819,75.4,9.3,5.9,7.87,6.1,6.32,78,6.666666666666667,12.302724252491695
1015,3216.0,673.0,39.0,17.256410256410255,38,110,10,1,42,233,10,266,561,644,150,57,34,108,108,1.082,31.96,5.957999999999999,807,73.47,10.1,6.7,9.68,8.3,7.08,96,5.625,14.749409660107336
1016,1919.0,398.0,25.0,15.92,22,51,0,0,4,179,6,144,273,320,73,26,25,70,70,3.4440000000000004,20.142,1.414,477,82.34,9.7,5.3,7.53,6.3,5.89,35,5.928571428571429,11.641568627450981
1017,3057.0,653.0,45.0,14.511111111111111,49,94,9,9,25,241,18,262,554,621,154,50,50,113,113,4.526,36.221,4.254,754,75.4,8.8,5.9,8.28,6.4,6.97,94,5.0,13.956363636363637
1018,1908.0,410.0,19.0,21.57894736842105,12,48,0,0,13,186,5,184,344,388,96,23,32,66,66,1.5410000000000001,16.227,1.232,470,77.47,9.0,7.2,7.49,8.2,6.46,43,7.333333333333334,14.391381215469615
1019,1444.0,300.0,13.0,23.076923076923077,16,52,0,0,21,119,7,136,241,280,67,15,18,53,53,0.44399999999999995,11.302999999999999,1.255,358,68.91,10.7,8.4,10.44,10.7,7.68,49,12.875,17.52
1020,2903.0,597.0,24.0,24.875,37,73,0,0,4,277,4,197,471,545,128,32,26,128,128,0.263,20.76,2.977,725,73.1,10.1,8.9,7.26,9.9,6.06,45,10.8,14.568556149732622
1021,3046.0,654.0,31.0,21.096774193548388,30,91,14,3,51,230,11,273,572,639,171,49,28,116,116,0.676,25.264,5.062,744,71.85,9.8,7.3,9.51,8.7,7.21,94,6.666666666666667,15.521862197392927
1022,1724.0,342.0,24.0,14.25,12,65,0,0,9,125,5,145,282,317,74,25,17,64,64,0.071,19.102,4.827,437,75.5,10.1,5.9,8.92,6.9,6.4,41,4.05,12.474736842105264
1023,2709.0,567.0,45.0,12.6,36,93,0,1,4,205,2,243,474,541,159,46,32,103,103,0.7,36.145,8.156,667,76.82,9.4,5.4,8.62,6.3,6.32,64,3.041666666666667,11.915648535564854
1024,2530.0,496.0,14.0,35.42857142857143,54,77,0,0,1,242,2,204,417,462,110,29,35,92,92,0.154,11.387999999999998,2.459,633,54.8,13.4,13.8,9.24,16.2,7.46,64,11.75,20.76915766738661
1025,1009.0,205.0,6.0,34.166666666666664,8,28,0,1,3,86,3,117,199,202,56,10,7,41,41,0.027,5.084,0.889,259,56.93,12.7,13.0,8.95,14.9,7.3,25,11.875,19.776344086021506
1026,1618.0,361.0,29.0,12.448275862068966,22,45,16,2,21,144,7,139,284,334,69,26,16,59,59,1.347,23.681,3.9730000000000003,410,77.74,9.0,5.0,7.58,5.0,6.3,40,3.75,11.623728813559323
1027,3012.0,606.0,31.0,19.548387096774192,41,101,0,3,14,269,8,219,487,561,111,46,37,116,116,3.718,24.526999999999997,2.755,759,70.63,11.5,7.8,8.81,8.8,6.34,63,5.428571428571429,13.640883977900552
1028,1647.0,347.0,17.0,20.41176470588235,20,49,1,0,10,149,5,163,294,326,62,18,37,67,67,0.6619999999999999,15.025,1.314,423,69.92,10.6,8.0,7.54,8.1,6.53,39,7.333333333333334,14.32854368932039
1029,2812.0,585.0,29.0,20.17241379310345,35,85,0,1,9,264,17,229,489,551,122,39,54,112,112,1.723,25.102,2.176,720,70.43,10.5,7.8,8.41,8.5,6.45,63,7.583333333333334,13.992280701754385
1030,2547.0,496.0,26.0,19.076923076923077,16,84,0,2,14,175,4,190,390,447,159,48,17,85,85,0.276,20.13799999999999,5.585,646,57.06,10.6,8.8,12.11,10.0,6.75,63,5.25,13.781694915254235
1031,1257.0,272.0,13.0,20.923076923076923,15,42,0,0,8,124,0,127,232,258,62,13,9,45,45,0.156,9.922,2.9219999999999997,320,77.77,9.5,7.1,6.67,7.4,6.76,34,7.333333333333334,15.071020408163264
1032,3010.0,645.0,35.0,18.428571428571427,36,98,2,1,27,259,6,242,531,617,160,41,27,115,115,2.4010000000000002,30.971,1.6269999999999998,762,72.46,10.6,7.1,8.35,7.5,6.51,73,6.916666666666667,13.589090909090908
1033,1326.0,278.0,20.0,13.9,24,31,0,0,5,103,0,132,232,255,65,20,7,48,48,1.048,17.654999999999998,1.2970000000000002,309,84.37,7.7,4.5,7.29,5.4,6.17,30,5.928571428571429,11.798048780487806
1034,2437.0,471.0,18.0,26.166666666666668,26,102,1,1,30,190,10,226,415,457,126,27,30,79,79,0.633,16.374000000000002,0.9929999999999999,610,57.3,12.9,10.8,12.48,13.6,8.09,85,8.2,19.398802992518707
1035,948.0,206.0,8.0,25.75,11,27,0,1,1,107,1,97,169,189,34,6,9,48,48,0.0,7.553,0.447,240,73.0,10.7,8.9,6.51,9.4,6.73,23,6.75,16.293617021276596
1036,3971.0,811.0,41.0,19.78048780487805,49,136,4,3,24,312,15,342,728,795,192,62,48,145,145,1.875,34.557,4.566,1012,70.84,10.6,7.7,9.1,8.9,6.9,108,5.928571428571429,15.021694915254239
1037,3015.0,637.0,24.0,26.541666666666668,26,85,4,4,35,274,14,256,530,587,151,52,32,101,101,2.6899999999999995,19.643,1.6660000000000001,767,65.46,11.3,9.7,9.46,11.3,7.18,83,5.928571428571429,17.16546125461255
1038,917.0,191.0,12.0,15.916666666666666,5,26,0,0,7,68,5,107,181,187,54,17,8,29,29,0.0,9.345,2.655,235,74.29,10.1,6.4,8.23,6.7,7.35,32,4.277777777777778,15.224670658682635
1039,2442.0,522.0,28.0,18.642857142857142,29,70,4,0,27,192,6,223,454,503,110,41,33,93,93,4.489,21.719999999999995,1.791,625,72.36,10.0,7.1,8.7,7.8,6.92,70,12.875,14.654841628959275
1040,3911.0,799.0,41.0,19.48780487804878,26,150,2,0,25,309,12,308,659,763,227,49,33,133,133,0.9490000000000001,35.315000000000005,4.736,993,63.59,10.6,8.4,10.15,9.1,7.4,127,10.3,15.943692762186117
1041,2234.0,476.0,31.0,15.35483870967742,15,79,0,1,15,176,14,191,386,452,99,34,43,80,80,0.189,26.102,4.7090000000000005,575,75.0,10.5,6.1,7.64,6.1,6.33,53,6.583333333333333,12.450731707317075
1042,2065.0,402.0,18.0,22.333333333333332,28,84,0,2,16,161,3,194,352,392,105,29,24,81,81,1.7030000000000003,15.003,1.295,538,52.7,13.1,10.5,12.88,12.3,7.92,71,7.5,17.928528528528528
1043,2020.0,451.0,38.0,11.868421052631579,34,47,8,2,1,185,8,186,369,424,86,27,29,87,87,4.071999999999999,31.703000000000007,2.226,493,85.79,7.6,4.0,5.66,3.6,5.83,41,3.5999999999999996,10.543673469387755
1044,1702.0,343.0,15.0,22.866666666666667,10,56,0,0,4,145,8,151,288,323,96,18,9,64,64,0.136,12.046,2.8169999999999997,430,67.69,11.5,8.9,9.23,10.3,6.66,39,5.071428571428571,15.258039215686274
1045,1161.0,248.0,13.0,19.076923076923077,8,37,0,0,2,128,5,115,210,234,50,13,7,45,45,0.103,10.931,1.9660000000000002,289,77.98,8.8,7.0,7.14,7.7,6.82,32,8.5,15.179910313901345
1046,2853.0,596.0,35.0,17.02857142857143,42,83,0,2,18,231,5,251,506,565,145,41,24,121,121,3.928,28.663000000000004,2.409,707,73.37,9.0,6.7,8.34,7.2,6.63,74,6.0,13.64533849129594
1047,1418.0,308.0,17.0,18.11764705882353,17,40,0,0,17,134,6,135,259,289,61,13,19,57,57,0.674,14.334000000000001,1.991,351,80.82,9.8,5.9,7.25,6.6,6.47,35,4.875,13.524460966542751
1048,1191.0,264.0,14.0,18.857142857142858,20,21,0,0,0,115,1,123,234,257,52,17,4,61,61,0.63,11.698999999999998,1.6710000000000003,308,79.19,8.6,6.5,4.93,5.6,5.73,19,8.7,12.074754098360657
1049,1469.0,296.0,21.0,14.095238095238095,24,63,0,0,6,123,5,142,255,278,73,22,20,56,56,1.956,17.264,1.78,364,76.01,9.8,5.7,9.32,7.0,6.89,43,5.0,13.598750000000003
1050,1848.0,369.0,22.0,16.772727272727273,28,65,0,0,8,164,8,142,285,324,91,27,14,77,77,5.3260000000000005,16.163,0.51,459,72.97,10.0,6.9,8.34,7.5,6.32,41,5.571428571428571,12.975522388059701
1051,1847.0,373.0,18.0,20.72222222222222,26,59,0,2,12,137,9,182,342,365,95,24,17,65,65,0.166,15.582,2.253,448,70.02,11.0,8.0,9.63,9.7,6.96,50,5.714285714285714,15.393846153846155
1052,2945.0,579.0,26.0,22.26923076923077,24,106,0,0,20,270,11,226,479,537,118,44,44,104,104,2.133,21.268000000000004,2.6000000000000005,747,67.89,12.4,8.8,9.52,10.4,6.87,74,8.8,15.728854961832063
1053,1763.0,372.0,15.0,24.8,28,42,0,0,5,173,2,162,333,363,72,29,14,76,76,0.814,11.977,2.209,454,73.21,9.4,8.8,6.33,9.1,6.15,30,12.125,14.75839541547278
1054,1670.0,362.0,16.0,22.625,16,48,5,0,5,144,1,166,323,349,87,17,18,79,79,1.6199999999999999,11.075,3.306,410,74.93,8.4,8.2,6.79,8.9,6.41,35,11.75,14.960987654320988
1055,2214.0,487.0,27.0,18.037037037037038,28,60,0,0,21,226,4,198,434,478,93,12,35,95,95,0.77,23.811999999999994,2.417,537,80.92,8.8,5.9,6.9,6.3,5.9,40,7.25,12.05358490566038
1056,2967.0,573.0,34.0,16.852941176470587,41,107,3,3,18,201,10,242,515,564,151,35,44,88,88,0.8879999999999999,25.54,7.5710000000000015,752,64.61,11.1,8.0,9.91,8.7,6.7,75,4.6875,13.899375000000001
1057,2540.0,517.0,34.0,15.205882352941176,21,94,0,1,25,182,5,225,455,505,102,35,37,88,88,1.2590000000000001,28.420999999999996,4.3180000000000005,638,75.1,10.0,6.0,9.21,7.3,7.17,81,4.0,14.537297297297298
1058,2125.0,452.0,14.0,32.285714285714285,25,65,0,0,13,202,3,187,378,420,105,28,26,83,83,1.306,11.184,1.511,547,59.16,12.2,12.2,8.08,13.1,6.75,43,6.583333333333333,17.78799007444169
1059,1677.0,365.0,18.0,20.27777777777778,18,35,0,0,6,179,7,143,282,327,45,14,32,75,75,1.0430000000000001,14.872000000000002,2.0869999999999997,418,78.18,9.6,6.9,6.21,6.9,5.69,24,8.5,12.25156626506024
1060,2080.0,455.0,32.0,14.21875,33,55,0,5,13,205,2,203,404,435,99,23,17,93,93,0.42900000000000005,27.882,3.689000000000001,512,84.88,8.0,4.4,6.08,4.2,5.95,44,5.0625,11.109027431421447
1061,2628.0,540.0,27.0,20.0,21,101,0,0,23,180,11,236,460,517,175,34,20,88,88,0.304,24.142000000000003,2.5540000000000003,669,64.1,11.3,8.2,11.54,10.0,8.02,100,6.833333333333333,17.393318077803205
1062,2808.0,580.0,30.0,19.333333333333332,18,86,0,4,35,227,6,236,503,561,134,30,40,84,84,2.2680000000000002,24.975,2.755,709,71.55,10.6,7.4,9.28,8.7,6.96,79,6.833333333333333,14.972665330661323
1063,2219.0,423.0,17.0,24.88235294117647,27,83,0,0,10,165,7,178,360,412,124,36,29,65,65,0.359,14.857000000000001,1.784,597,50.87,13.6,11.2,12.18,12.6,7.71,71,18.0,17.90082191780822
1064,3063.0,629.0,36.0,17.47222222222222,48,100,0,4,18,253,8,299,576,617,122,52,43,121,121,2.7640000000000002,29.22500000000001,4.011,774,72.87,9.9,6.9,8.63,7.7,7.35,103,6.214285714285714,15.610909090909093
1065,2369.0,488.0,26.0,18.76923076923077,28,70,0,0,4,205,1,200,401,462,101,41,34,88,88,2.4970000000000003,22.028000000000002,1.475,591,79.6,9.3,6.4,7.71,7.6,6.62,60,7.333333333333334,14.229864253393666
1066,2582.0,578.0,51.0,11.333333333333334,43,72,3,4,27,208,8,258,507,554,120,27,37,117,117,4.004,43.80799999999999,3.1870000000000003,620,87.31,7.6,3.4,7.04,4.5,6.56,73,3.166666666666667,11.972765957446809
1067,3413.0,646.0,32.0,20.1875,24,124,0,0,25,252,12,284,577,639,158,44,23,122,122,0.9309999999999999,25.14,5.93,889,62.07,12.4,9.0,10.73,10.4,7.5,110,6.916666666666667,16.61314974182444
1068,1982.0,409.0,19.0,21.526315789473685,25,68,0,1,25,154,0,188,372,402,96,17,19,75,75,0.553,16.254,2.194,499,69.52,11.3,8.2,9.52,9.6,6.89,52,8.7,15.332351274787536
1069,1960.0,393.0,9.0,43.666666666666664,15,62,1,0,5,186,4,204,364,381,92,29,18,78,78,0.366,7.902,0.732,479,56.05,12.5,15.4,9.24,19.5,7.81,50,16.333333333333332,23.60486187845304
1070,1889.0,379.0,19.0,19.94736842105263,20,62,0,2,13,149,3,194,355,372,92,26,17,56,56,1.285,16.558,1.1560000000000001,462,70.43,11.2,7.8,9.28,9.2,6.96,52,6.416666666666667,15.270476190476188
1071,1636.0,330.0,18.0,18.333333333333332,25,56,0,0,5,137,1,139,287,319,71,30,28,68,68,0.8009999999999999,16.169999999999998,1.028,409,72.66,10.1,7.0,8.93,7.8,6.12,32,7.083333333333334,12.55374149659864
1072,1784.0,364.0,20.0,18.2,35,60,1,0,19,132,8,174,323,351,85,37,27,63,63,2.0940000000000003,16.483000000000004,1.4220000000000002,461,64.1,11.6,8.2,9.8,8.6,7.5,61,8.3,16.060512820512823
1073,1048.0,225.0,15.0,15.0,5,34,1,1,8,103,0,116,204,216,39,10,13,47,47,1.673,12.077,1.249,257,83.56,8.6,4.9,7.06,5.6,6.46,27,4.333333333333333,12.750204081632653
1074,2021.0,425.0,18.0,23.61111111111111,8,61,0,0,15,203,7,166,345,397,107,24,17,69,69,0.716,15.785000000000002,1.4989999999999999,503,75.34,11.1,8.0,7.72,9.5,6.3,39,7.083333333333334,14.574488188976378
1075,1283.0,263.0,14.0,18.785714285714285,24,55,0,0,13,92,7,139,229,248,78,16,7,41,41,0.579,10.899,2.521,339,64.81,11.6,7.9,9.56,8.3,7.83,49,7.5,16.71
1076,2099.0,449.0,18.0,24.944444444444443,17,73,0,3,31,198,7,186,382,425,82,36,45,76,76,1.404,14.68,1.916,537,67.38,11.7,9.0,7.89,9.4,6.63,49,6.916666666666667,15.267277353689568
1077,2455.0,474.0,22.0,21.545454545454547,16,90,0,0,26,192,17,227,429,463,120,46,24,72,72,0.6689999999999999,15.923000000000004,5.407000000000001,626,61.46,12.8,9.2,10.73,10.6,7.3,73,5.0,16.265645933014355
1078,2116.0,427.0,21.0,20.333333333333332,16,65,0,0,15,187,3,149,298,334,88,33,18,86,86,0.0,18.915,2.085,537,68.91,10.1,8.4,8.99,9.5,6.24,40,9.0,13.857545691906006
1079,1989.0,391.0,23.0,17.0,19,64,0,0,6,166,3,169,338,374,92,29,14,75,75,0.546,18.266,4.188,483,73.58,10.1,6.6,9.21,7.9,6.65,51,6.214285714285714,13.651965811965812
1080,1485.0,302.0,20.0,15.1,9,58,0,0,5,104,11,132,239,267,95,19,7,47,47,0.501,17.752,1.7470000000000003,394,57.16,11.4,8.8,10.26,8.5,7.26,47,5.5625,15.041574803149608
1081,2549.0,513.0,30.0,17.1,29,100,5,2,14,196,8,228,452,499,124,40,23,88,88,0.98,24.438000000000002,4.582,667,65.32,10.9,7.7,9.56,8.0,7.4,86,6.071428571428571,15.490337078651686
1082,2168.0,454.0,27.0,16.814814814814813,21,68,4,2,13,167,6,198,387,436,115,29,32,71,71,1.065,21.605,4.33,565,64.91,10.9,7.9,8.98,7.8,6.59,54,4.333333333333333,13.530389610389609
1083,2448.0,532.0,27.0,19.703703703703702,26,56,0,2,16,228,3,179,393,478,107,36,35,103,103,1.312,23.153999999999996,2.5349999999999997,620,71.44,10.6,7.4,8.12,7.8,5.69,35,8.8,11.784212860310422
1084,1410.0,285.0,17.0,16.764705882352942,12,50,2,1,11,118,4,167,273,281,64,19,24,44,44,0.643,13.439,2.918,358,74.29,10.9,6.4,8.92,7.3,6.97,42,4.75,14.253227091633466
1085,1033.0,209.0,17.0,12.294117647058824,19,41,0,1,9,71,2,131,203,206,55,21,13,28,28,0.9720000000000001,14.124,1.904,268,69.18,9.2,6.2,8.85,6.0,7.23,35,4.444444444444445,14.017777777777779
1086,2111.0,425.0,29.0,14.655172413793103,21,81,6,2,9,175,7,174,350,397,99,25,13,75,75,0.843,24.665,3.491,562,66.64,11.0,7.2,8.34,6.6,6.49,53,5.785714285714286,12.833667546174144
1087,1717.0,343.0,17.0,20.176470588235293,24,64,0,0,14,124,4,160,311,330,96,20,15,61,61,0.057,14.66,2.283,425,70.53,10.2,7.8,9.97,9.7,7.31,53,6.0,16.13030100334448
1088,1357.0,287.0,16.0,17.9375,20,35,0,1,11,112,5,153,261,277,70,18,17,40,40,0.7709999999999999,14.805,0.42400000000000004,335,72.66,9.8,7.0,8.35,7.4,7.02,41,6.916666666666667,14.812903225806451
1089,1396.0,293.0,28.0,10.464285714285714,26,37,2,0,7,100,4,116,226,267,62,12,20,54,54,0.192,22.853,4.955000000000001,352,79.06,8.6,4.5,6.7,4.1,6.06,32,2.875,10.660544747081712
1090,2167.0,480.0,36.0,13.333333333333334,21,67,2,3,18,178,7,216,417,466,96,22,21,90,90,0.744,27.956,7.300000000000001,548,85.39,9.1,4.2,6.71,4.7,6.76,66,5.857142857142857,13.022463054187194
1091,3120.0,611.0,29.0,21.06896551724138,29,115,0,1,28,249,10,276,553,602,133,50,52,106,106,1.316,24.909000000000002,2.776,779,61.77,11.4,9.1,10.32,10.2,7.11,88,10.4,15.714934823091248
1092,2936.0,604.0,34.0,17.764705882352942,26,99,0,5,29,234,12,265,539,585,148,44,29,97,97,3.240999999999999,24.941999999999993,5.815999999999999,750,72.87,10.4,6.9,9.04,8.1,7.12,90,5.3125,15.029788867562381
1093,2877.0,639.0,39.0,16.384615384615383,26,89,1,4,45,237,6,259,548,617,128,33,40,120,120,0.8280000000000001,33.78,4.3919999999999995,709,73.68,8.9,6.6,8.23,7.0,6.89,84,5.3125,14.224474187380498
1094,1666.0,362.0,20.0,18.1,10,49,0,0,10,117,7,152,284,327,118,26,8,53,53,0.525,16.464,3.0100000000000002,431,72.97,10.8,6.9,8.23,7.3,6.63,43,5.285714285714286,13.756567656765675
1095,1870.0,406.0,27.0,15.037037037037036,32,45,0,0,14,174,1,188,344,379,86,26,20,70,70,2.3070000000000004,21.667000000000005,3.026,456,83.56,8.3,4.9,6.77,5.4,6.3,45,4.8125,12.33915014164306
1096,1850.0,352.0,8.0,44.0,34,51,1,1,2,161,1,159,276,306,78,19,19,78,78,0.23299999999999998,7.461000000000001,0.30600000000000005,451,54.12,13.6,16.2,9.65,20.8,7.32,34,15.166666666666666,22.875608308605344
1097,1419.0,272.0,13.0,20.923076923076923,22,55,0,0,2,118,1,124,239,262,72,12,17,42,42,0.107,11.764999999999999,1.129,356,69.01,12.0,8.4,10.15,10.4,7.26,42,6.5,16.414193548387097
1098,2410.0,519.0,27.0,19.22222222222222,23,57,0,0,15,218,4,182,384,456,114,36,33,100,100,0.0,24.79,2.2100000000000004,595,79.7,9.8,6.3,7.19,7.1,5.75,37,6.0,11.998512035010942
1099,144.0,31.0,3.0,10.333333333333334,1,3,0,0,0,10,1,26,29,29,9,0,1,6,6,0.0,2.199,0.801,36,87.72,7.8,3.3,6.29,3.7,7.01,5,3.666666666666667,13.007407407407408
1100,2453.0,500.0,28.0,17.857142857142858,31,88,2,2,9,182,8,210,425,475,128,39,33,90,90,3.209000000000001,23.418999999999997,1.3739999999999999,632,72.56,11.0,7.0,9.22,8.1,6.47,57,7.083333333333334,13.457391304347826
1101,1812.0,403.0,23.0,17.52173913043478,30,58,6,1,20,142,7,188,362,393,79,32,26,74,74,1.538,18.712999999999997,2.749,453,82.65,9.7,5.2,7.53,6.2,6.3,42,5.928571428571429,12.585163204747776
1102,2434.0,505.0,24.0,21.041666666666668,25,74,0,6,8,215,8,249,469,496,116,28,21,95,95,1.7320000000000002,20.455000000000002,1.815,611,69.31,10.5,8.3,8.24,8.7,7.02,70,8.9,15.728425720620846
1103,3267.0,645.0,38.0,16.973684210526315,23,116,0,1,34,243,12,239,526,612,155,42,45,99,99,0.127,32.203,5.67,832,65.42,10.8,7.7,10.26,8.6,6.63,81,6.214285714285714,13.516064400715564
1104,1399.0,292.0,12.0,24.333333333333332,15,39,0,0,20,105,4,136,257,282,69,16,13,45,45,0.452,10.593,0.955,344,75.24,10.7,8.1,8.65,10.3,6.48,29,8.8,15.05125
1105,2177.0,467.0,30.0,15.566666666666666,21,68,2,0,24,177,7,216,404,444,103,38,26,74,74,0.799,24.925999999999995,4.274000000000001,530,75.1,9.8,6.0,8.28,6.6,6.34,51,5.125,12.444081632653061
1106,1120.0,215.0,8.0,26.875,11,43,0,0,4,95,3,114,204,212,51,13,10,41,41,0.201,6.3549999999999995,1.444,288,55.17,14.2,11.6,10.57,13.1,7.19,29,11.5,17.708717948717947
1107,1373.0,288.0,17.0,16.941176470588236,13,39,0,3,7,130,3,149,260,280,60,13,14,54,54,0.07,14.415999999999999,2.5140000000000002,345,81.43,10.5,5.7,7.13,6.5,6.52,35,5.785714285714286,13.485405405405409
1108,2086.0,449.0,36.0,12.472222222222221,18,58,1,2,11,178,7,176,344,396,97,33,17,81,81,1.019,29.714,5.2669999999999995,512,85.89,8.8,4.0,6.94,4.6,5.88,42,3.6500000000000004,10.649896907216496
1109,3220.0,609.0,22.0,27.681818181818183,38,144,0,0,23,233,10,288,530,587,174,45,29,86,86,0.22899999999999998,19.038,2.7339999999999995,829,55.17,13.8,11.6,11.96,14.3,8.23,115,10.5,20.32610800744879
1110,1169.0,240.0,19.0,12.631578947368421,26,33,1,2,5,97,0,125,213,233,50,15,9,47,47,0.129,16.692,2.178,298,76.82,8.5,5.4,8.56,6.2,6.96,36,5.125,13.550291262135923
1111,1385.0,276.0,17.0,16.235294117647058,16,52,0,1,6,99,4,123,238,265,78,23,22,44,44,0.47,14.378,2.1500000000000004,351,66.33,10.5,7.3,9.56,7.6,7.04,42,5.714285714285714,14.30214876033058
1112,1531.0,324.0,17.0,19.058823529411764,24,40,1,0,3,146,1,144,270,296,56,12,13,74,74,0.265,15.635000000000002,1.1,393,77.67,9.2,7.1,6.33,7.2,6.14,30,8.8,13.533509933774836
1113,1374.0,291.0,20.0,14.55,8,43,0,0,16,123,6,126,227,253,51,13,24,54,54,0.794,15.356999999999998,3.8480000000000008,345,75.61,10.4,5.8,7.82,5.9,5.9,26,5.5,11.183426294820718
1114,2903.0,574.0,33.0,17.393939393939394,19,89,7,2,12,213,5,251,500,547,135,36,33,105,105,0.263,25.779000000000003,6.9590000000000005,728,72.46,10.4,7.1,9.1,8.1,6.85,80,7.666666666666666,14.457606177606175
1115,2549.0,519.0,12.0,43.25,8,69,0,0,20,226,2,138,275,328,126,35,30,80,80,1.2189999999999999,9.778,1.004,629,56.97,13.3,15.1,8.89,19.0,6.69,33,15.666666666666666,20.522547770700637
1116,1787.0,338.0,16.0,21.125,15,68,1,0,8,137,4,145,287,319,84,16,23,55,55,1.071,13.680000000000001,1.249,448,60.55,11.1,9.6,10.91,11.0,6.71,41,12.375,15.017049180327872
1117,1784.0,362.0,26.0,13.923076923076923,7,53,0,0,4,166,2,147,309,344,73,19,17,73,73,0.272,21.463000000000005,4.265,446,75.5,9.0,5.9,7.41,5.7,6.28,42,4.277777777777778,12.170909090909092
1118,2502.0,520.0,33.0,15.757575757575758,31,74,0,2,16,208,6,207,431,487,109,39,39,98,98,2.508,27.663000000000004,2.83,637,74.08,10.0,6.4,8.52,7.0,6.26,55,6.833333333333333,12.518048780487806
1119,2563.0,539.0,29.0,18.586206896551722,26,92,0,0,14,190,3,240,458,517,156,47,29,85,85,2.302,25.305999999999997,1.3900000000000001,642,72.76,10.2,6.9,9.8,8.5,7.64,92,6.666666666666667,16.374285714285715
1120,1182.0,253.0,18.0,14.055555555555555,17,36,2,4,10,81,6,141,231,246,70,17,11,41,41,0.91,14.697,2.393,294,76.01,8.5,5.7,9.03,6.8,7.51,43,6.0,15.149230769230769
1121,1479.0,314.0,12.0,26.166666666666668,6,34,0,1,3,169,2,136,264,298,59,15,19,72,72,0.161,10.854,0.9850000000000001,371,72.09,9.9,9.3,6.51,9.9,6.14,24,10.1,15.036450511945393
1122,2689.0,526.0,30.0,17.533333333333335,20,128,0,1,31,173,15,235,460,510,150,33,27,81,81,0.309,25.481000000000005,4.21,694,56.55,11.9,9.0,11.65,9.9,7.58,90,6.357142857142857,16.0247963800905
1123,1147.0,240.0,9.0,26.666666666666668,10,30,0,0,4,112,0,141,231,238,48,18,13,44,44,0.41100000000000003,7.777,0.81,284,71.78,10.3,9.4,7.2,10.5,6.43,22,23.25,15.843963963963965
1124,2062.0,415.0,22.0,18.863636363636363,17,67,1,0,31,147,4,205,374,405,103,24,25,73,73,0.94,17.787,3.272,506,65.42,10.0,7.7,11.13,9.3,7.15,61,6.142857142857143,14.813023255813954
1125,2987.0,583.0,35.0,16.65714285714286,29,121,2,1,19,193,14,300,532,572,145,62,41,84,84,1.649,27.840999999999994,5.51,772,58.38,10.8,8.3,11.3,8.9,7.98,115,3.6500000000000004,16.547755102040817
1126,1773.0,362.0,9.0,40.22222222222222,12,43,0,0,11,168,4,157,310,341,81,16,21,78,78,0.485,7.992,0.522,458,51.25,13.2,15.2,8.77,17.5,7.13,35,24.25,20.89531914893617
1127,1429.0,320.0,22.0,14.545454545454545,12,47,2,1,26,105,3,167,292,314,80,18,15,52,52,0.7660000000000001,18.15,3.085,353,77.03,9.1,5.3,7.98,5.6,7.33,51,3.75,14.417743190661481
1128,1925.0,402.0,23.0,17.47826086956522,28,57,0,0,22,157,13,159,304,345,94,27,23,69,69,0.158,19.884,2.9579999999999997,480,72.97,9.2,6.9,8.34,7.4,6.38,44,5.0625,13.122979942693412
1129,2105.0,432.0,17.0,25.41176470588235,19,76,0,1,11,189,7,166,337,390,98,42,15,89,89,0.175,14.234,2.5909999999999997,523,65.76,11.3,9.6,9.46,11.2,6.53,43,7.416666666666666,15.458258575197892
1130,47.0,10.0,1.0,10.0,0,1,0,0,1,4,1,10,9,8,2,1,0,3,3,0.169,0.635,0.196,14,46.44,0.0,8.8,9.35,6.1,11.93,4,4.0,25.200000000000003
1131,2049.0,415.0,27.0,15.37037037037037,21,63,0,0,9,148,2,174,342,390,114,24,19,82,82,0.738,20.904,5.357999999999999,506,74.79,9.6,6.2,9.16,7.2,6.31,46,4.75,12.442872928176797
1132,1793.0,372.0,14.0,26.571428571428573,51,48,0,1,3,152,3,171,330,358,97,30,13,73,73,0.41300000000000003,12.673,0.915,455,64.54,11.6,10.1,8.83,11.3,7.2,50,7.166666666666666,17.4790273556231
